geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	http://amigo.geneontology.org/amigo/term/GO:0002495	92	9	1.55071463775259	5.80377574370709	2.33002632870072e-05	0.00117478880969244	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	http://amigo.geneontology.org/amigo/term/GO:0051988	11	4	0.185411532774766	21.5736310473153	2.345012109084e-05	0.00117478880969244	891;4751;10615;29127	NEK2;RACGAP1;CCNB1;SPAG5	geneontology_Biological_Process
GO:0051382	kinetochore assembly	http://amigo.geneontology.org/amigo/term/GO:0051382	11	4	0.185411532774766	21.5736310473153	2.345012109084e-05	0.00117478880969244	1062;1063;64105;64946	CENPF;CENPH;CENPK;CENPE	geneontology_Biological_Process
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	http://amigo.geneontology.org/amigo/term/GO:0002504	93	9	1.5675702316412	5.74136955291454	2.54279469706908e-05	0.00126269831404457	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
GO:0031055	chromatin remodeling at centromere	http://amigo.geneontology.org/amigo/term/GO:0031055	22	5	0.370823065549532	13.483519404572	2.67846812938011e-05	0.00131260848862819	3070;11339;55355;64105;64946	HELLS;CENPH;OIP5;HJURP;CENPK	geneontology_Biological_Process
GO:0007062	sister chromatid cohesion	http://amigo.geneontology.org/amigo/term/GO:0007062	36	6	0.606801379990143	9.88791423001949	2.68967646495089e-05	0.00131260848862819	701;991;2237;5347;9700;113130	FEN1;CDCA5;BUB1B;ESPL1;PLK1;CDC20	geneontology_Biological_Process
GO:0007018	microtubule-based movement	http://amigo.geneontology.org/amigo/term/GO:0007018	171	12	2.88230655495318	4.16333230737663	3.08603313987632e-05	0.00149316526537093	1062;3832;8936;9493;9787;9928;10112;11004;24137;29127;56992;81930	KIF2C;KIF18A;KIF14;RACGAP1;KIF23;KIF11;KIF15;DLGAP5;KIF4A;KIF20A;CENPE;WASF1	geneontology_Biological_Process
GO:0048665	neuron fate specification	http://amigo.geneontology.org/amigo/term/GO:0048665	23	5	0.387678659438147	12.8972794304602	3.37605112217254e-05	0.00160603574811922	429;3236;3670;5080;5457	PAX6;ISL1;HOXD10;POU4F1;ASCL1	geneontology_Biological_Process
GO:0051984	positive regulation of chromosome segregation	http://amigo.geneontology.org/amigo/term/GO:0051984	23	5	0.387678659438147	12.8972794304602	3.37605112217254e-05	0.00160603574811922	891;990;2237;9700;9787	FEN1;CCNB1;ESPL1;DLGAP5;CDC6	geneontology_Biological_Process
GO:0034501	protein localization to kinetochore	http://amigo.geneontology.org/amigo/term/GO:0034501	12	4	0.202267126663381	19.775828460039	3.47133315861115e-05	0.00163760141757481	983;7272;9212;10403	NDC80;CDK1;AURKB;TTK	geneontology_Biological_Process
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0010971	24	5	0.404534253326762	12.3598927875244	4.20664490098366e-05	0.00196808403177426	891;983;8317;26271;51514	FBXO5;DTL;CDC7;CDK1;CCNB1	geneontology_Biological_Process
GO:0051438	regulation of ubiquitin-protein transferase activity	http://amigo.geneontology.org/amigo/term/GO:0051438	41	6	0.691079349433218	8.68207103123663	5.79078279452361e-05	0.00268701814752444	991;4085;5347;11065;26271;27338	FBXO5;MAD2L1;UBE2S;PLK1;CDC20;UBE2C	geneontology_Biological_Process
GO:1902751	positive regulation of cell cycle G2/M phase transition	http://amigo.geneontology.org/amigo/term/GO:1902751	26	5	0.438245441103992	11.4091318038686	6.33496675201961e-05	0.00291562981977098	891;983;8317;26271;51514	FBXO5;DTL;CDC7;CDK1;CCNB1	geneontology_Biological_Process
GO:1902750	negative regulation of cell cycle G2/M phase transition	http://amigo.geneontology.org/amigo/term/GO:1902750	43	6	0.724790537210449	8.27825377396981	7.63567622849015e-05	0.00348593251044216	983;990;1111;5347;9212;51514	CHEK1;DTL;CDK1;AURKB;PLK1;CDC6	geneontology_Biological_Process
GO:0001708	cell fate specification	http://amigo.geneontology.org/amigo/term/GO:0001708	63	7	1.06190241498275	6.59194282001299	8.5463284266285e-05	0.00387046121785152	429;2139;3236;3670;5080;5457;6657	PAX6;EYA2;ISL1;HOXD10;SOX2;POU4F1;ASCL1	geneontology_Biological_Process
GO:0006336	DNA replication-independent nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0006336	28	5	0.471956628881222	10.594193817878	9.2101801387301e-05	0.00410541966656308	11339;55355;55723;64105;64946	CENPH;OIP5;HJURP;ASF1B;CENPK	geneontology_Biological_Process
GO:0010458	exit from mitosis	http://amigo.geneontology.org/amigo/term/GO:0010458	28	5	0.471956628881222	10.594193817878	9.2101801387301e-05	0.00410541966656308	9735;11065;27338;54443;113130	CDCA5;UBE2S;KNTC1;UBE2C;ANLN	geneontology_Biological_Process
GO:0072395	signal transduction involved in cell cycle checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072395	64	7	1.07875800887137	6.48894371345029	9.46126321466068e-05	0.00418439148892141	891;983;1111;5347;6664;51514;144455	E2F7;CHEK1;DTL;CDK1;CCNB1;PLK1;SOX11	geneontology_Biological_Process
GO:0007292	female gamete generation	http://amigo.geneontology.org/amigo/term/GO:0007292	87	8	1.46643666830951	5.45540095449351	0.000104176715163273	0.00457166189565341	891;5347;7153;7272;9319;23397;26271;259266	FBXO5;ASPM;NCAPH;CCNB1;TTK;TOP2A;PLK1;TRIP13	geneontology_Biological_Process
GO:0032467	positive regulation of cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0032467	29	5	0.488812222769837	10.2288767896753	0.000109782770232214	0.0047398840362662	990;9212;9493;9928;29127	KIF14;RACGAP1;AURKB;KIF23;CDC6	geneontology_Biological_Process
GO:0034724	DNA replication-independent nucleosome organization	http://amigo.geneontology.org/amigo/term/GO:0034724	29	5	0.488812222769837	10.2288767896753	0.000109782770232214	0.0047398840362662	11339;55355;55723;64105;64946	CENPH;OIP5;HJURP;ASF1B;CENPK	geneontology_Biological_Process
GO:0002478	antigen processing and presentation of exogenous peptide antigen	http://amigo.geneontology.org/amigo/term/GO:0002478	112	9	1.88782651552489	4.76738721804511	0.000110521938312513	0.0047398840362662	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
GO:0007096	regulation of exit from mitosis	http://amigo.geneontology.org/amigo/term/GO:0007096	16	4	0.269689502217841	14.8318713450292	0.000121068349762998	0.00515314231585213	9735;11065;54443;113130	CDCA5;KNTC1;UBE2C;ANLN	geneontology_Biological_Process
GO:0031497	chromatin assembly	http://amigo.geneontology.org/amigo/term/GO:0031497	90	8	1.51700344997536	5.2735542560104	0.000132407339817009	0.0055937160500305	1029;3070;4171;11339;55355;55723;64105;64946	MCM2;HELLS;CENPH;OIP5;HJURP;ASF1B;CENPK;CDKN2A	geneontology_Biological_Process
GO:0007098	centrosome cycle	http://amigo.geneontology.org/amigo/term/GO:0007098	91	8	1.53385904386397	5.21560311033995	0.000143113996421751	0.00600124691661876	983;1111;3832;4751;5347;6491;6566;10733	STIL;CHEK1;NEK2;CDK1;PLK4;KIF11;PLK1;SLC16A1	geneontology_Biological_Process
GO:0051307	meiotic chromosome separation	http://amigo.geneontology.org/amigo/term/GO:0051307	17	4	0.286545096106456	13.9594083247334	0.00015624652437296	0.00645936214867164	7153;7272;9700;23397	NCAPH;TTK;ESPL1;TOP2A	geneontology_Biological_Process
GO:0070507	regulation of microtubule cytoskeleton organization	http://amigo.geneontology.org/amigo/term/GO:0070507	144	10	2.42720551996057	4.11996426250812	0.000156320899906026	0.00645936214867164	1111;3832;4751;5347;6491;10615;10733;22974;81930;220134	SKA1;STIL;KIF18A;CHEK1;NEK2;PLK4;TPX2;SPAG5;KIF11;PLK1	geneontology_Biological_Process
GO:0019884	antigen processing and presentation of exogenous antigen	http://amigo.geneontology.org/amigo/term/GO:0019884	120	9	2.02267126663381	4.44956140350877	0.00018749838389498	0.00763617518870129	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
GO:0048002	antigen processing and presentation of peptide antigen	http://amigo.geneontology.org/amigo/term/GO:0048002	120	9	2.02267126663381	4.44956140350877	0.00018749838389498	0.00763617518870129	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
GO:0048663	neuron fate commitment	http://amigo.geneontology.org/amigo/term/GO:0048663	51	6	0.859635288319369	6.9797041623667	0.00020179842685708	0.00815025730097032	429;1745;3236;3670;5080;5457	PAX6;ISL1;DLX1;HOXD10;POU4F1;ASCL1	geneontology_Biological_Process
GO:0022412	cellular process involved in reproduction in multicellular organism	http://amigo.geneontology.org/amigo/term/GO:0022412	208	12	3.50596352883194	3.42273954116059	0.000203000579303447	0.00815025730097032	891;5347;6690;7153;7272;7704;9319;23397;26271;81930;83990;259266	FBXO5;BRIP1;KIF18A;ASPM;NCAPH;CCNB1;TTK;TOP2A;PLK1;TRIP13;ZBTB16;SPINK1	geneontology_Biological_Process
GO:0000724	double-strand break repair via homologous recombination	http://amigo.geneontology.org/amigo/term/GO:0000724	73	7	1.2304583538689	5.68893695425779	0.000218550267266249	0.00865183960135828	1111;2237;8317;8318;8438;10635;25788	FEN1;RAD54L;CHEK1;RAD51AP1;CDC45;CDC7;RAD54B	geneontology_Biological_Process
GO:0000725	recombinational repair	http://amigo.geneontology.org/amigo/term/GO:0000725	73	7	1.2304583538689	5.68893695425779	0.000218550267266249	0.00865183960135828	1111;2237;8317;8318;8438;10635;25788	FEN1;RAD54L;CHEK1;RAD51AP1;CDC45;CDC7;RAD54B	geneontology_Biological_Process
GO:0031023	microtubule organizing center organization	http://amigo.geneontology.org/amigo/term/GO:0031023	98	8	1.65184820108428	4.84306003102996	0.000239835843785396	0.0094285466088134	983;1111;3832;4751;5347;6491;6566;10733	STIL;CHEK1;NEK2;CDK1;PLK4;KIF11;PLK1;SLC16A1	geneontology_Biological_Process
GO:0034080	CENP-A containing nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0034080	19	4	0.320256283883687	12.4899969221299	0.000247841578336017	0.00960980256822048	11339;55355;64105;64946	CENPH;OIP5;HJURP;CENPK	geneontology_Biological_Process
GO:0061641	CENP-A containing chromatin organization	http://amigo.geneontology.org/amigo/term/GO:0061641	19	4	0.320256283883687	12.4899969221299	0.000247841578336017	0.00960980256822048	11339;55355;64105;64946	CENPH;OIP5;HJURP;CENPK	geneontology_Biological_Process
GO:0044786	cell cycle DNA replication	http://amigo.geneontology.org/amigo/term/GO:0044786	53	6	0.893346476096599	6.71631909963588	0.000250189038112913	0.00963483091671567	2237;5984;8317;8318;26271;144455	FBXO5;RFC4;FEN1;E2F7;CDC45;CDC7	geneontology_Biological_Process
GO:0016572	histone phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0016572	35	5	0.589945786101528	8.47535505430242	0.000276562100915312	0.010475831564164	890;891;983;1111;9212	CHEK1;CDK1;CCNB1;AURKB;CCNA2	geneontology_Biological_Process
GO:0051445	regulation of meiotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051445	35	5	0.589945786101528	8.47535505430242	0.000276562100915312	0.010475831564164	991;7272;9319;26271;259266	FBXO5;ASPM;TTK;CDC20;TRIP13	geneontology_Biological_Process
GO:0021872	forebrain generation of neurons	http://amigo.geneontology.org/amigo/term/GO:0021872	54	6	0.910202069985214	6.59194282001299	0.000277579002760042	0.010475831564164	429;1745;1749;5080;6299;259266	ASPM;DLX5;PAX6;DLX1;SALL1;ASCL1	geneontology_Biological_Process
GO:0006310	DNA recombination	http://amigo.geneontology.org/amigo/term/GO:0006310	187	11	3.15199605717102	3.48985208118335	0.000317062965993098	0.0118867115926287	1111;2237;7153;8317;8318;8438;9156;9319;10635;25788;83990	EXO1;FEN1;BRIP1;RAD54L;CHEK1;RAD51AP1;CDC45;CDC7;RAD54B;TOP2A;TRIP13	geneontology_Biological_Process
GO:0032886	regulation of microtubule-based process	http://amigo.geneontology.org/amigo/term/GO:0032886	158	10	2.66318383440118	3.75490413798209	0.000332479800992935	0.012382685219875	1111;3832;4751;5347;6491;10615;10733;22974;81930;220134	SKA1;STIL;KIF18A;CHEK1;NEK2;PLK4;TPX2;SPAG5;KIF11;PLK1	geneontology_Biological_Process
GO:0051653	spindle localization	http://amigo.geneontology.org/amigo/term/GO:0051653	37	5	0.623656973878758	8.01722775406986	0.000361388973928789	0.0133713920353652	5080;9700;10403;51203;259266	ASPM;NUSAP1;NDC80;ESPL1;PAX6	geneontology_Biological_Process
GO:0040020	regulation of meiotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0040020	21	4	0.353967471660917	11.3004734057366	0.000372754707010703	0.0136139638476619	991;7272;9319;26271	FBXO5;TTK;CDC20;TRIP13	geneontology_Biological_Process
GO:0051443	positive regulation of ubiquitin-protein transferase activity	http://amigo.geneontology.org/amigo/term/GO:0051443	21	4	0.353967471660917	11.3004734057366	0.000372754707010703	0.0136139638476619	991;5347;11065;27338	UBE2S;PLK1;CDC20;UBE2C	geneontology_Biological_Process
GO:0048469	cell maturation	http://amigo.geneontology.org/amigo/term/GO:0048469	133	9	2.24179398718581	4.01464186782746	0.000404912311626315	0.0146936448469011	429;891;2266;6690;7298;9319;9928;26047;26271	FBXO5;TYMS;KIF14;CCNB1;CNTNAP2;TRIP13;SPINK1;ASCL1;FGG	geneontology_Biological_Process
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	http://amigo.geneontology.org/amigo/term/GO:0000079	81	7	1.36530310497782	5.12706663778788	0.000416686244283149	0.0150245912667956	890;891;990;1029;1033;5347;9134	CCNE2;CCNB1;CCNA2;PLK1;CDKN3;CDC6;CDKN2A	geneontology_Biological_Process
GO:0065004	protein-DNA complex assembly	http://amigo.geneontology.org/amigo/term/GO:0065004	165	10	2.78117299162149	3.59560517455254	0.000469525571139329	0.0168226851786059	1062;1063;3070;4171;8318;11339;55355;55723;64105;64946	MCM2;CENPF;HELLS;CENPH;OIP5;CDC45;HJURP;ASF1B;CENPK;CENPE	geneontology_Biological_Process
GO:0072425	signal transduction involved in G2 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072425	10	3	0.168555938886151	17.7982456140351	0.000517568628271459	0.018070916059549	1111;5347;51514	CHEK1;DTL;PLK1	geneontology_Biological_Process
GO:0051782	negative regulation of cell division	http://amigo.geneontology.org/amigo/term/GO:0051782	10	3	0.168555938886151	17.7982456140351	0.000517568628271459	0.018070916059549	9212;144455;259266	E2F7;ASPM;AURKB	geneontology_Biological_Process
GO:0007100	mitotic centrosome separation	http://amigo.geneontology.org/amigo/term/GO:0007100	10	3	0.168555938886151	17.7982456140351	0.000517568628271459	0.018070916059549	1111;3832;4751	CHEK1;NEK2;KIF11	geneontology_Biological_Process
GO:0021520	spinal cord motor neuron cell fate specification	http://amigo.geneontology.org/amigo/term/GO:0021520	10	3	0.168555938886151	17.7982456140351	0.000517568628271459	0.018070916059549	3236;3670;5080	PAX6;ISL1;HOXD10	geneontology_Biological_Process
GO:1904029	regulation of cyclin-dependent protein kinase activity	http://amigo.geneontology.org/amigo/term/GO:1904029	84	7	1.41586988664367	4.94395711500975	0.000520324910388004	0.018070916059549	890;891;990;1029;1033;5347;9134	CCNE2;CCNB1;CCNA2;PLK1;CDKN3;CDC6;CDKN2A	geneontology_Biological_Process
GO:2000179	positive regulation of neural precursor cell proliferation	http://amigo.geneontology.org/amigo/term/GO:2000179	40	5	0.674223755544603	7.41593567251462	0.000523748211727848	0.0180788940645814	429;3642;5080;9355;259266	ASPM;PAX6;LHX2;ASCL1;INSM1	geneontology_Biological_Process
GO:0031572	G2 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0031572	23	4	0.387678659438147	10.3178235443682	0.000537189866258503	0.0184304959569054	983;1111;5347;51514	CHEK1;DTL;CDK1;PLK1	geneontology_Biological_Process
GO:0061351	neural precursor cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0061351	112	8	1.88782651552489	4.23767752715121	0.000593773994006841	0.0202491239763417	429;3642;5080;9355;9833;9928;29127;259266	ASPM;KIF14;RACGAP1;MELK;PAX6;LHX2;ASCL1;INSM1	geneontology_Biological_Process
GO:0051101	regulation of DNA binding	http://amigo.geneontology.org/amigo/term/GO:0051101	113	8	1.9046821094135	4.20017595611447	0.000629995019211904	0.0213556994237041	3670;4751;5080;5457;6664;9355;55355;113130	NEK2;CDCA5;HJURP;PAX6;LHX2;SOX11;ISL1;POU4F1	geneontology_Biological_Process
GO:0072401	signal transduction involved in DNA integrity checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072401	63	6	1.06190241498275	5.65023670286828	0.000644516165051345	0.0215893846766607	891;983;1111;5347;51514;144455	E2F7;CHEK1;DTL;CDK1;CCNB1;PLK1	geneontology_Biological_Process
GO:0072422	signal transduction involved in DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072422	63	6	1.06190241498275	5.65023670286828	0.000644516165051345	0.0215893846766607	891;983;1111;5347;51514;144455	E2F7;CHEK1;DTL;CDK1;CCNB1;PLK1	geneontology_Biological_Process
GO:0006333	chromatin assembly or disassembly	http://amigo.geneontology.org/amigo/term/GO:0006333	114	8	1.92153770330212	4.16333230737663	0.000667980614971087	0.0222437544785372	1029;3070;4171;11339;55355;55723;64105;64946	MCM2;HELLS;CENPH;OIP5;HJURP;ASF1B;CENPK;CDKN2A	geneontology_Biological_Process
GO:0032392	DNA geometric change	http://amigo.geneontology.org/amigo/term/GO:0032392	64	6	1.07875800887137	5.56195175438596	0.000701402737420809	0.0227366161747201	4171;7153;8318;8438;25788;83990	MCM2;BRIP1;RAD54L;CDC45;RAD54B;TOP2A	geneontology_Biological_Process
GO:0048934	peripheral nervous system neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0048934	11	3	0.185411532774766	16.1802232854864	0.000702863068464232	0.0227366161747201	3236;3670;5457	ISL1;HOXD10;POU4F1	geneontology_Biological_Process
GO:0048935	peripheral nervous system neuron development	http://amigo.geneontology.org/amigo/term/GO:0048935	11	3	0.185411532774766	16.1802232854864	0.000702863068464232	0.0227366161747201	3236;3670;5457	ISL1;HOXD10;POU4F1	geneontology_Biological_Process
GO:0051299	centrosome separation	http://amigo.geneontology.org/amigo/term/GO:0051299	11	3	0.185411532774766	16.1802232854864	0.000702863068464232	0.0227366161747201	1111;3832;4751	CHEK1;NEK2;KIF11	geneontology_Biological_Process
GO:0051447	negative regulation of meiotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051447	11	3	0.185411532774766	16.1802232854864	0.000702863068464232	0.0227366161747201	7272;9319;26271	FBXO5;TTK;TRIP13	geneontology_Biological_Process
GO:0042770	signal transduction in response to DNA damage	http://amigo.geneontology.org/amigo/term/GO:0042770	115	8	1.93839329719073	4.12712941774727	0.000707793617020336	0.0227660208292734	891;983;1111;2305;5347;5366;51514;144455	E2F7;CHEK1;DTL;CDK1;CCNB1;FOXM1;PLK1;PMAIP1	geneontology_Biological_Process
GO:0021879	forebrain neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0021879	43	5	0.724790537210449	6.89854481164151	0.000735624020974379	0.0232633359478199	429;1745;1749;5080;6299	DLX5;PAX6;DLX1;SALL1;ASCL1	geneontology_Biological_Process
GO:0046605	regulation of centrosome cycle	http://amigo.geneontology.org/amigo/term/GO:0046605	43	5	0.724790537210449	6.89854481164151	0.000735624020974379	0.0232633359478199	1111;3832;4751;6491;10733	STIL;CHEK1;NEK2;PLK4;KIF11	geneontology_Biological_Process
GO:0006275	regulation of DNA replication	http://amigo.geneontology.org/amigo/term/GO:0006275	89	7	1.50014785608674	4.6662067152901	0.000737786802512019	0.0232633359478199	890;983;990;5984;8317;26271;144455	FBXO5;RFC4;E2F7;CDC7;CDK1;CCNA2;CDC6	geneontology_Biological_Process
GO:0040001	establishment of mitotic spindle localization	http://amigo.geneontology.org/amigo/term/GO:0040001	25	4	0.421389847215377	9.49239766081871	0.000747518254769375	0.0232633359478199	5080;9700;10403;51203	NUSAP1;NDC80;ESPL1;PAX6	geneontology_Biological_Process
GO:0021772	olfactory bulb development	http://amigo.geneontology.org/amigo/term/GO:0021772	25	4	0.421389847215377	9.49239766081871	0.000747518254769375	0.0232633359478199	1749;6299;9355;9928	KIF14;DLX5;LHX2;SALL1	geneontology_Biological_Process
GO:0007389	pattern specification process	http://amigo.geneontology.org/amigo/term/GO:0007389	310	14	5.22523410547068	2.67930579136012	0.000747911524907829	0.0232633359478199	429;1745;2348;3206;3236;3237;3239;3670;5080;5100;6491;7704;9355;55502	STIL;HOXD13;PAX6;LHX2;HOXD11;HES6;ISL1;DLX1;HOXD10;ZBTB16;FOLR1;HOXA10;PCDH8;ASCL1	geneontology_Biological_Process
GO:0045840	positive regulation of mitotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0045840	44	5	0.741646131099064	6.74175970228602	0.000818756575106105	0.0253277648725446	9700;9787;11065;51203;113130	NUSAP1;CDCA5;ESPL1;DLGAP5;UBE2C	geneontology_Biological_Process
GO:1901976	regulation of cell cycle checkpoint	http://amigo.geneontology.org/amigo/term/GO:1901976	26	4	0.438245441103992	9.12730544309492	0.000871912543360276	0.0266032954087799	891;4085;10403;79968	WDR76;MAD2L1;NDC80;CCNB1	geneontology_Biological_Process
GO:0021988	olfactory lobe development	http://amigo.geneontology.org/amigo/term/GO:0021988	26	4	0.438245441103992	9.12730544309492	0.000871912543360276	0.0266032954087799	1749;6299;9355;9928	KIF14;DLX5;LHX2;SALL1	geneontology_Biological_Process
GO:0030900	forebrain development	http://amigo.geneontology.org/amigo/term/GO:0030900	315	14	5.30951207491375	2.6367771280052	0.00087408813743739	0.0266032954087799	429;1745;1749;2146;3670;5080;5457;6299;6491;6657;9355;9928;26047;259266	STIL;ASPM;KIF14;EZH2;DLX5;PAX6;CNTNAP2;LHX2;ISL1;DLX1;SOX2;POU4F1;SALL1;ASCL1	geneontology_Biological_Process
GO:0021536	diencephalon development	http://amigo.geneontology.org/amigo/term/GO:0021536	67	6	1.12932479053721	5.31290913851794	0.00089561464272303	0.0270087957941518	3670;5080;5457;6299;6657;26047	PAX6;CNTNAP2;ISL1;SOX2;POU4F1;SALL1	geneontology_Biological_Process
GO:0048146	positive regulation of fibroblast proliferation	http://amigo.geneontology.org/amigo/term/GO:0048146	45	5	0.758501724987679	6.59194282001299	0.00090869956271411	0.0270087957941518	890;891;990;4602;5319	CCNB1;CCNA2;CDC6;MYB;PLA2G1B	geneontology_Biological_Process
GO:0031099	regeneration	http://amigo.geneontology.org/amigo/term/GO:0031099	149	9	2.51148348940365	3.58353938537619	0.000922560796769112	0.0270087957941518	890;891;983;1361;2146;2348;3670;6657;7298	TYMS;CDK1;CCNB1;CCNA2;EZH2;ISL1;SOX2;FOLR1;CPB2	geneontology_Biological_Process
GO:0021781	glial cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0021781	12	3	0.202267126663381	14.8318713450292	0.00092557964742368	0.0270087957941518	429;5080;6657	PAX6;SOX2;ASCL1	geneontology_Biological_Process
GO:0000212	meiotic spindle organization	http://amigo.geneontology.org/amigo/term/GO:0000212	12	3	0.202267126663381	14.8318713450292	0.00092557964742368	0.0270087957941518	9700;26271;259266	FBXO5;ASPM;ESPL1	geneontology_Biological_Process
GO:0090231	regulation of spindle checkpoint	http://amigo.geneontology.org/amigo/term/GO:0090231	12	3	0.202267126663381	14.8318713450292	0.00092557964742368	0.0270087957941518	891;4085;10403	MAD2L1;NDC80;CCNB1	geneontology_Biological_Process
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	http://amigo.geneontology.org/amigo/term/GO:0090266	12	3	0.202267126663381	14.8318713450292	0.00092557964742368	0.0270087957941518	891;4085;10403	MAD2L1;NDC80;CCNB1	geneontology_Biological_Process
GO:1903504	regulation of mitotic spindle checkpoint	http://amigo.geneontology.org/amigo/term/GO:1903504	12	3	0.202267126663381	14.8318713450292	0.00092557964742368	0.0270087957941518	891;4085;10403	MAD2L1;NDC80;CCNB1	geneontology_Biological_Process
GO:0009792	embryo development ending in birth or egg hatching	http://amigo.geneontology.org/amigo/term/GO:0009792	470	18	7.92212912764909	2.27211646136618	0.00094833955544682	0.0275310267865869	891;1745;2348;3236;3670;4751;5080;5100;6491;6664;8796;9355;10733;26227;54892;55502;55723;144455	E2F7;STIL;NEK2;PLK4;CCNB1;PHGDH;NCAPG2;ASF1B;PAX6;LHX2;SOX11;HES6;ISL1;DLX1;HOXD10;FOLR1;SCEL;PCDH8	geneontology_Biological_Process
GO:0000077	DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0000077	121	8	2.03952686052242	3.92247837223914	0.000988727155053604	0.0285570633916247	891;983;1111;5347;51514;79968;83990;144455	E2F7;BRIP1;WDR76;CHEK1;DTL;CDK1;CCNB1;PLK1	geneontology_Biological_Process
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0043161	322	14	5.42750123213406	2.57945588609204	0.0010806293071195	0.0310530076528095	701;891;983;991;4085;5347;6502;9212;9232;9928;11065;26271;27338;55872	FBXO5;KIF14;MAD2L1;SKP2;CDK1;CCNB1;BUB1B;AURKB;UBE2S;PBK;PTTG1;PLK1;CDC20;UBE2C	geneontology_Biological_Process
GO:0006338	chromatin remodeling	http://amigo.geneontology.org/amigo/term/GO:0006338	123	8	2.07323804829966	3.85869823610517	0.00110004603509617	0.0314513161852496	1029;1111;3070;4602;11339;55355;64105;64946	CHEK1;HELLS;CENPH;OIP5;HJURP;CENPK;MYB;CDKN2A	geneontology_Biological_Process
GO:0003002	regionalization	http://amigo.geneontology.org/amigo/term/GO:0003002	252	12	4.247609659931	2.82511835143414	0.00113480010270628	0.0322819265398002	429;1745;3206;3236;3237;3239;3670;5080;5100;7704;9355;55502	HOXD13;PAX6;LHX2;HOXD11;HES6;ISL1;DLX1;HOXD10;ZBTB16;HOXA10;PCDH8;ASCL1	geneontology_Biological_Process
GO:0030397	membrane disassembly	http://amigo.geneontology.org/amigo/term/GO:0030397	13	3	0.219122720551996	13.6909581646424	0.0011884085086884	0.0334705500879852	891;983;5347	CDK1;CCNB1;PLK1	geneontology_Biological_Process
GO:0051081	nuclear envelope disassembly	http://amigo.geneontology.org/amigo/term/GO:0051081	13	3	0.219122720551996	13.6909581646424	0.0011884085086884	0.0334705500879852	891;983;5347	CDK1;CCNB1;PLK1	geneontology_Biological_Process
GO:0021510	spinal cord development	http://amigo.geneontology.org/amigo/term/GO:0021510	71	6	1.19674716609167	5.0135903138127	0.00121610935833383	0.0340811637501376	429;3236;3670;5080;6664;26227	PHGDH;PAX6;SOX11;ISL1;HOXD10;ASCL1	geneontology_Biological_Process
GO:0019882	antigen processing and presentation	http://amigo.geneontology.org/amigo/term/GO:0019882	156	9	2.62947264662395	3.42273954116059	0.00127598754279934	0.0355830811812171	1062;3832;6456;9493;11004;24137;29127;56992;81930	KIF2C;KIF18A;RACGAP1;KIF23;KIF11;KIF15;KIF4A;CENPE;SH3GL2	geneontology_Biological_Process
